URL,ページ,コード,納付先,納付金額（法人税）,納付金額（地方法人税）,納付金額（合計） 
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\109_有限会社 シラカワ_納付情報登録依頼_20220214 210452.pdf,2ページ,109,西条税務署,"159,500円","16,500円","176,000円" 
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\707_髪音 株式会社\707_髪音 株式会社_消費税及び地方消費税の中間申告について_20220401 123301.pdf,2ページ,707
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\723_株式会社 カラーベース\723_株式会社 カラーベース_消費税及び地方消費税の中間申告について_20220401 123211.pdf,2ページ,723
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\767_株式会社 はーとふるケアサービス\767_株式会社 はーとふるケアサービス_法人税及び地方法人税の確定申告について_20220419 153507.pdf,1ページ,767
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\774_株式会社 いでしたケアサービス\774_株式会社 いでしたケアサービス_法人税及び地方法人税の確定申告について_20220419 153323.pdf,1ページ,774
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\775_株式会社 いでした\775_株式会社 いでした_法人税及び地方法人税の確定申告について_20220419 123745.pdf,1ページ,775
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\775_株式会社 いでした\775_株式会社 いでした_消費税及び地方消費税の確定申告について_20220419 170759.pdf,1ページ,775
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\775_株式会社 いでした\775_株式会社 いでした_消費税及び地方消費税の確定申告について_20220419 170759.pdf,2ページ,775
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\777_株式会社 フォーエム\777_株式会社 フォーエム_消費税及び地方消費税の中間申告について_20220401 123318.pdf,2ページ,777
URL,ページ,コード,処理日時,利用者識別番号,氏名（名称）,受付番号,納付先,税目,申告区分,課税期間（自）,課税期間（至）,納付金額,納付指定日,取消指示者（本人／代理人）
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\782_医療法人社団 女性クリニックラポール\782_医療法人社団 女性クリニックラポール_ダイレクト納付取消通知_20220426 084422.pdf,1ページ,782,2022/04/2608:44,2103031730610055,ジヨセイクリニツクラポ－ル,20220425184544299210,広島西税務署,源泉所得税及復興特別所得税,,令和4年4月,,"1,764,964円",令和4年5月2日,本人
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\782_医療法人社団 女性クリニックラポール\782_医療法人社団 女性クリニックラポール_消費税及び地方消費税の中間申告について_20220401 123214.pdf,2ページ,782
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\782_医療法人社団 女性クリニックラポール\782_医療法人社団 女性クリニックラポール_給与所得・退職所得等の所得税徴収高計算書(一般)_20220425 184544.pdf,2ページ,782
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\786_エヌ・エス・コーポレーション 株式会社\786_エヌ・エス・コーポレーション 株式会社_内国法人の確定申告(青色)_20220427 125746.pdf,2ページ,786
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\786_エヌ・エス・コーポレーション 株式会社\786_エヌ・エス・コーポレーション 株式会社_消費税及び地方消費税申告(一般・法人)_20220427 125955.pdf,2ページ,786
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\786_エヌ・エス・コーポレーション 株式会社\786_エヌ・エス・コーポレーション 株式会社_納付情報登録依頼_20220427 125955.pdf,2ページ,786
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\793_西部建設株式会社\793_西部建設株式会社_給与所得・退職所得等の所得税徴収高計算書(一般)_20220407 173348.pdf,2ページ,793
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\82_有限会社 三興\82_有限会社 三興_法人税及び地方法人税の確定申告について_20220419 153420.pdf,1ページ,82
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\82_有限会社 三興\82_有限会社 三興_消費税及び地方消費税の確定申告について_20220419 190954.pdf,1ページ,82
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\82_有限会社 三興\82_有限会社 三興_消費税及び地方消費税の確定申告について_20220419 190954.pdf,2ページ,82
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\838_一般財団法人 広島県集団検診協会\838_一般財団法人 広島県集団検診協会_法人税及び地方法人税の確定申告について_20220419 153443.pdf,1ページ,838
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\838_一般財団法人 広島県集団検診協会\838_一般財団法人 広島県集団検診協会_消費税及び地方消費税の中間申告について_20220401 123226.pdf,2ページ,838
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\838_一般財団法人 広島県集団検診協会\838_一般財団法人 広島県集団検診協会_消費税及び地方消費税の確定申告について_20220419 190939.pdf,1ページ,838
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\838_一般財団法人 広島県集団検診協会\838_一般財団法人 広島県集団検診協会_消費税及び地方消費税の確定申告について_20220419 190939.pdf,2ページ,838
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\844_特定非営利活動法人まなび\844_特定非営利活動法人まなび_法人税及び地方法人税の確定申告について_20220419 153718.pdf,1ページ,844
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\852_株式会社 真尚興業\852_株式会社 真尚興業_内国法人の確定申告(青色)_20220427 103732.pdf,2ページ,852
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\853_アイティープラス 株式会社\853_アイティープラス 株式会社_内国法人の確定申告(青色)_20220428 152519.pdf,2ページ,853
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\853_アイティープラス 株式会社\853_アイティープラス 株式会社_消費税及び地方消費税申告(一般・法人)_20220428 152545.pdf,2ページ,853
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\853_アイティープラス 株式会社\853_アイティープラス 株式会社_納付情報登録依頼_20220428 152545.pdf,2ページ,853
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\854_伸和工業 有限会社\854_伸和工業 有限会社_消費税及び地方消費税の中間申告について_20220401 123238.pdf,2ページ,854
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\861_明和工業 有限会社\861_明和工業 有限会社_給与所得・退職所得等の所得税徴収高計算書(一般)_20220421 140102.pdf,2ページ,861
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\86_株式会社 マコト\86_株式会社 マコト_消費税及び地方消費税の中間申告について_20220401 123217.pdf,2ページ,86
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\908_福三 株式会社\908_福三 株式会社_消費税及び地方消費税の中間申告について_20220401 123225.pdf,2ページ,908
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9192_Ｂｅｌｉｎｄａ ｈａｉｒ ｄｅｓｉｇｎ\9192_Ｂｅｌｉｎｄａ ｈａｉｒ ｄｅｓｉｇｎ_所得税及び復興特別所得税の更正の請求(令和2年分以降用)_20220404 130543.pdf,2ページ,9192
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\921_ＧｉＦＴ株式会社\921_ＧｉＦＴ株式会社_内国法人の確定申告(青色)_20220427 102259.pdf,2ページ,921
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\927_有限会社 中村設計\927_有限会社 中村設計_法人税及び地方法人税の確定申告について_20220419 153529.pdf,1ページ,927
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\927_有限会社 中村設計\927_有限会社 中村設計_消費税及び地方消費税の確定申告について_20220419 191214.pdf,1ページ,927
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\927_有限会社 中村設計\927_有限会社 中村設計_消費税及び地方消費税の確定申告について_20220419 191214.pdf,2ページ,927
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\931_株式会社 ｇｒｏｗ ｐｅｔａｌ\931_株式会社 ｇｒｏｗ ｐｅｔａｌ_消費税及び地方消費税申告(一般・法人)_20220427 125133.pdf,2ページ,931
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\931_株式会社 ｇｒｏｗ ｐｅｔａｌ\931_株式会社 ｇｒｏｗ ｐｅｔａｌ_納付情報登録依頼_20220427 125133.pdf,2ページ,931
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\932_株式会社 ＫＯＤＡＭＡ\932_株式会社 ＫＯＤＡＭＡ_消費税及び地方消費税の中間申告について_20220401 123305.pdf,2ページ,932
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\933_株式会社 髙木\933_株式会社 髙木_法人税及び地方法人税の確定申告について_20220419 153427.pdf,1ページ,933
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\935_森川電業 株式会社\935_森川電業 株式会社_法人税及び地方法人税の確定申告について_20220419 153653.pdf,1ページ,935
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\935_森川電業 株式会社\935_森川電業 株式会社_消費税及び地方消費税の確定申告について_20220419 191221.pdf,1ページ,935
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\935_森川電業 株式会社\935_森川電業 株式会社_消費税及び地方消費税の確定申告について_20220419 191221.pdf,2ページ,935
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\948_合同会社 Ｓ．Ｋ．Ｃ．\948_合同会社 Ｓ．Ｋ．Ｃ．_法人税及び地方法人税の確定申告について_20220419 153554.pdf,1ページ,948
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\948_合同会社 Ｓ．Ｋ．Ｃ．\948_合同会社 Ｓ．Ｋ．Ｃ．_消費税及び地方消費税の確定申告について_20220419 191036.pdf,1ページ,948
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\948_合同会社 Ｓ．Ｋ．Ｃ．\948_合同会社 Ｓ．Ｋ．Ｃ．_消費税及び地方消費税の確定申告について_20220419 191036.pdf,2ページ,948
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9492_株式会社 エスアール\9492_株式会社 エスアール_法人税及び地方法人税の確定申告について_20220419 153426.pdf,1ページ,9492
